GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G2000150","2002","Kansas","20","Butler","015","Butler, KS",11766,280250000,1282
"G2000170","2002","Kansas","20","Chase","017","Chase, KS",373,6188000,68
"G2000190","2002","Kansas","20","Chautauqua","019","Chautauqua, KS",566,9122000,92
"G2000210","2002","Kansas","20","Cherokee","021","Cherokee, KS",4992,122865000,381
"G2000230","2002","Kansas","20","Cheyenne","023","Cheyenne, KS",562,10773000,116
"G2000250","2002","Kansas","20","Clark","025","Clark, KS",369,7813000,77
"G2000270","2002","Kansas","20","Clay","027","Clay, KS",2657,48246000,285
"G2000290","2002","Kansas","20","Cloud","029","Cloud, KS",2996,60515000,340
"G2000310","2002","Kansas","20","Coffey","031","Coffey, KS",2686,107043000,262
"G2000330","2002","Kansas","20","Comanche","033","Comanche, KS",424,6904000,78
"G2000350","2002","Kansas","20","Cowley","035","Cowley, KS",11850,287784000,818
"G2000370","2002","Kansas","20","Crawford","037","Crawford, KS",14741,359481000,1008
"G2000390","2002","Kansas","20","Decatur","039","Decatur, KS",640,10938000,113
"G2000410","2002","Kansas","20","Dickinson","041","Dickinson, KS",5739,124137000,560
"G2000430","2002","Kansas","20","Doniphan","043","Doniphan, KS",1479,33188000,171
"G2000450","2002","Kansas","20","Douglas","045","Douglas, KS",36948,854411000,2662
"G2000470","2002","Kansas","20","Edwards","047","Edwards, KS",661,13930000,95
"G2000490","2002","Kansas","20","Elk","049","Elk, KS",310,4389000,67
"G2000510","2002","Kansas","20","Ellis","051","Ellis, KS",12213,266256000,1031
"G2000530","2002","Kansas","20","Ellsworth","053","Ellsworth, KS",1609,37125000,195
"G2000550","2002","Kansas","20","Finney","055","Finney, KS",14561,352331000,1024
"G2000570","2002","Kansas","20","Ford","057","Ford, KS",13615,344796000,866
"G2000590","2002","Kansas","20","Franklin","059","Franklin, KS",7612,189444000,600
"G2000610","2002","Kansas","20","Geary","061","Geary, KS",5812,112313000,510
"G2000630","2002","Kansas","20","Gove","063","Gove, KS",810,14998000,136
"G2000650","2002","Kansas","20","Graham","065","Graham, KS",682,11841000,110
"G2000670","2002","Kansas","20","Grant","067","Grant, KS",2192,59275000,239
"G2000690","2002","Kansas","20","Gray","069","Gray, KS",1327,31341000,219
"G2000710","2002","Kansas","20","Greeley","071","Greeley, KS",353,6761000,52
"G2000730","2002","Kansas","20","Greenwood","073","Greenwood, KS",1248,23270000,227
"G2000750","2002","Kansas","20","Hamilton","075","Hamilton, KS",539,10337000,80
"G2000770","2002","Kansas","20","Harper","077","Harper, KS",1480,31197000,236
"G2000790","2002","Kansas","20","Harvey","079","Harvey, KS",12031,309853000,820
"G2000810","2002","Kansas","20","Haskell","081","Haskell, KS",737,18486000,117
"G2000830","2002","Kansas","20","Hodgeman","083","Hodgeman, KS",297,5578000,44
"G2000850","2002","Kansas","20","Jackson","085","Jackson, KS",3347,63024000,276
"G2000870","2002","Kansas","20","Jefferson","087","Jefferson, KS",2309,58058000,366
"G2000890","2002","Kansas","20","Jewell","089","Jewell, KS",519,9140000,95
"G2000910","2002","Kansas","20","Johnson","091","Johnson, KS",286164,10793534000,16117
"G2000930","2002","Kansas","20","Kearny","093","Kearny, KS",445,10891000,89
"G2000950","2002","Kansas","20","Kingman","095","Kingman, KS",1841,42778000,233
"G2000970","2002","Kansas","20","Kiowa","097","Kiowa, KS",796,18769000,119
"G2000990","2002","Kansas","20","Labette","099","Labette, KS",8407,189270000,524
"G2001010","2002","Kansas","20","Lane","101","Lane, KS",380,7372000,83
"G2001030","2002","Kansas","20","Leavenworth","103","Leavenworth, KS",14425,419294000,1113
"G2001050","2002","Kansas","20","Lincoln","105","Lincoln, KS",605,9371000,111
"G2001070","2002","Kansas","20","Linn","107","Linn, KS",1216,36066000,167
"G2001090","2002","Kansas","20","Logan","109","Logan, KS",840,17080000,146
"G2001110","2002","Kansas","20","Lyon","111","Lyon, KS",14822,327030000,908
"G2001130","2002","Kansas","20","McPherson","113","McPherson, KS",12858,349538000,952
"G2001150","2002","Kansas","20","Marion","115","Marion, KS",3036,55054000,353
"G2001170","2002","Kansas","20","Marshall","117","Marshall, KS",3429,76697000,368
"G2001190","2002","Kansas","20","Meade","119","Meade, KS",809,18977000,141
"G2001210","2002","Kansas","20","Miami","121","Miami, KS",6655,158289000,705
"G2001230","2002","Kansas","20","Mitchell","123","Mitchell, KS",2485,52254000,261
"G2001250","2002","Kansas","20","Montgomery","125","Montgomery, KS",13476,333135000,985
"G2001270","2002","Kansas","20","Morris","127","Morris, KS",1257,24027000,155
"G2001290","2002","Kansas","20","Morton","129","Morton, KS",578,13576000,112
"G2001310","2002","Kansas","20","Nemaha","131","Nemaha, KS",3874,91991000,396
"G2001330","2002","Kansas","20","Neosho","133","Neosho, KS",6842,144283000,527
"G2001350","2002","Kansas","20","Ness","135","Ness, KS",802,18222000,152
"G2001370","2002","Kansas","20","Norton","137","Norton, KS",1785,40099000,206
"G2001390","2002","Kansas","20","Osage","139","Osage, KS",3264,47502000,309
"G2001410","2002","Kansas","20","Osborne","141","Osborne, KS",1184,20183000,168
"G2001430","2002","Kansas","20","Ottawa","143","Ottawa, KS",854,18086000,130
"G2001450","2002","Kansas","20","Pawnee","145","Pawnee, KS",1831,46599000,185
"G2001470","2002","Kansas","20","Phillips","147","Phillips, KS",1749,39776000,236
"G2001490","2002","Kansas","20","Pottawatomie","149","Pottawatomie, KS",5839,152527000,480
"G2001510","2002","Kansas","20","Pratt","151","Pratt, KS",2975,70737000,401
"G2001530","2002","Kansas","20","Rawlins","153","Rawlins, KS",560,11369000,102
"G2001550","2002","Kansas","20","Reno","155","Reno, KS",24269,628436000,1781
"G2001570","2002","Kansas","20","Republic","157","Republic, KS",1729,35503000,194
"G2001590","2002","Kansas","20","Rice","159","Rice, KS",2628,59836000,302
"G2001610","2002","Kansas","20","Riley","161","Riley, KS",19921,411925000,1499
"G2001630","2002","Kansas","20","Rooks","163","Rooks, KS",1515,30220000,205
"G2001650","2002","Kansas","20","Rush","165","Rush, KS",898,21239000,108
"G2001670","2002","Kansas","20","Russell","167","Russell, KS",1735,31885000,275
"G2001690","2002","Kansas","20","Saline","169","Saline, KS",26469,687491000,1700
"G2001710","2002","Kansas","20","Scott","171","Scott, KS",1281,27537000,196
"G2001730","2002","Kansas","20","Sedgwick","173","Sedgwick, KS",225716,7341384000,12070
"G2001750","2002","Kansas","20","Seward","175","Seward, KS",9463,235919000,629
"G2001770","2002","Kansas","20","Shawnee","177","Shawnee, KS",77392,2285077000,4636
"G2001790","2002","Kansas","20","Sheridan","179","Sheridan, KS",583,12678000,105
"G2001810","2002","Kansas","20","Sherman","181","Sherman, KS",1899,37178000,274
"G2001830","2002","Kansas","20","Smith","183","Smith, KS",1029,18712000,155
"G2001850","2002","Kansas","20","Stafford","185","Stafford, KS",786,16342000,163
"G2001870","2002","Kansas","20","Stanton","187","Stanton, KS",400,8846000,75
"G2001890","2002","Kansas","20","Stevens","189","Stevens, KS",1102,28458000,157
"G2001910","2002","Kansas","20","Sumner","191","Sumner, KS",4555,97622000,543
"G2001930","2002","Kansas","20","Thomas","193","Thomas, KS",2552,50321000,349
"G2001950","2002","Kansas","20","Trego","195","Trego, KS",776,13209000,128
"G2001970","2002","Kansas","20","Wabaunsee","197","Wabaunsee, KS",737,15412000,132
"G2001990","2002","Kansas","20","Wallace","199","Wallace, KS",330,6241000,61
"G2002010","2002","Kansas","20","Washington","201","Washington, KS",1528,25927000,229
"G2002030","2002","Kansas","20","Wichita","203","Wichita, KS",421,8780000,98
"G2002050","2002","Kansas","20","Wilson","205","Wilson, KS",3517,92313000,249
"G2002070","2002","Kansas","20","Woodson","207","Woodson, KS",568,9663000,110
"G2002090","2002","Kansas","20","Wyandotte","209","Wyandotte, KS",59201,2111231000,3036
"G2009990","2002","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",3111,79685000,73
"G2100010","2002","Kentucky","21","Adair","001","Adair, KY",3403,65891000,318
"G2100030","2002","Kentucky","21","Allen","003","Allen, KY",3915,101896000,205
"G2100050","2002","Kentucky","21","Anderson","005","Anderson, KY",3294,89889000,286
"G2100070","2002","Kentucky","21","Ballard","007","Ballard, KY",1929,67707000,167
"G2100090","2002","Kentucky","21","Barren","009","Barren, KY",14404,379910000,851
"G2100110","2002","Kentucky","21","Bath","011","Bath, KY",1451,30508000,158
"G2100130","2002","Kentucky","21","Bell","013","Bell, KY",7393,165524000,609
"G2100150","2002","Kentucky","21","Boone","015","Boone, KY",54810,1766459000,2563
"G2100170","2002","Kentucky","21","Bourbon","017","Bourbon, KY",5517,160380000,405
"G2100190","2002","Kentucky","21","Boyd","019","Boyd, KY",24594,740892000,1494
"G2100210","2002","Kentucky","21","Boyle","021","Boyle, KY",15666,403828000,774
"G2100230","2002","Kentucky","21","Bracken","023","Bracken, KY",950,20464000,118
"G2100250","2002","Kentucky","21","Breathitt","025","Breathitt, KY",2356,45887000,221
"G2100270","2002","Kentucky","21","Breckinridge","027","Breckinridge, KY",2280,42769000,291
"G2100290","2002","Kentucky","21","Bullitt","029","Bullitt, KY",11322,267546000,958
"G2100310","2002","Kentucky","21","Butler","031","Butler, KY",2934,57429000,213
"G2100330","2002","Kentucky","21","Caldwell","033","Caldwell, KY",3253,72401000,287
"G2100350","2002","Kentucky","21","Calloway","035","Calloway, KY",11584,270083000,775
"G2100370","2002","Kentucky","21","Campbell","037","Campbell, KY",24819,707980000,1635
"G2100390","2002","Kentucky","21","Carlisle","039","Carlisle, KY",523,9554000,72
"G2100410","2002","Kentucky","21","Carroll","041","Carroll, KY",5152,195342000,245
"G2100430","2002","Kentucky","21","Carter","043","Carter, KY",4383,74379000,441
"G2100450","2002","Kentucky","21","Casey","045","Casey, KY",2371,43417000,213
"G2100470","2002","Kentucky","21","Christian","047","Christian, KY",22966,590343000,1338
"G2100490","2002","Kentucky","21","Clark","049","Clark, KY",13123,340639000,787
"G2100510","2002","Kentucky","21","Clay","051","Clay, KY",2756,50986000,289
"G2100530","2002","Kentucky","21","Clinton","053","Clinton, KY",3299,67011000,195
"G2100550","2002","Kentucky","21","Crittenden","055","Crittenden, KY",1652,30146000,176
"G2100570","2002","Kentucky","21","Cumberland","057","Cumberland, KY",1267,23811000,127
"G2100590","2002","Kentucky","21","Daviess","059","Daviess, KY",38812,995370000,2387
"G2100610","2002","Kentucky","21","Edmonson","061","Edmonson, KY",814,14372000,112
"G2100630","2002","Kentucky","21","Elliott","063","Elliott, KY",362,5616000,54
"G2100650","2002","Kentucky","21","Estill","065","Estill, KY",1916,31336000,204
"G2100670","2002","Kentucky","21","Fayette","067","Fayette, KY",139587,4375222000,7808
"G2100690","2002","Kentucky","21","Fleming","069","Fleming, KY",2658,53086000,271
"G2100710","2002","Kentucky","21","Floyd","071","Floyd, KY",10502,288377000,856
"G2100730","2002","Kentucky","21","Franklin","073","Franklin, KY",16217,420292000,1166
"G2100750","2002","Kentucky","21","Fulton","075","Fulton, KY",2408,47740000,177
"G2100770","2002","Kentucky","21","Gallatin","077","Gallatin, KY",1106,22629000,98
"G2100790","2002","Kentucky","21","Garrard","079","Garrard, KY",1553,34401000,212
"G2100810","2002","Kentucky","21","Grant","081","Grant, KY",4258,98115000,415
"G2100830","2002","Kentucky","21","Graves","083","Graves, KY",9185,229666000,701
"G2100850","2002","Kentucky","21","Grayson","085","Grayson, KY",7214,141989000,458
"G2100870","2002","Kentucky","21","Green","087","Green, KY",1453,26859000,187
"G2100890","2002","Kentucky","21","Greenup","089","Greenup, KY",6229,163733000,528
"G2100910","2002","Kentucky","21","Hancock","091","Hancock, KY",3781,156211000,137
"G2100930","2002","Kentucky","21","Hardin","093","Hardin, KY",31069,824321000,2066
"G2100950","2002","Kentucky","21","Harlan","095","Harlan, KY",5712,140205000,536
"G2100970","2002","Kentucky","21","Harrison","097","Harrison, KY",3933,109710000,319
"G2100990","2002","Kentucky","21","Hart","099","Hart, KY",3298,73881000,262
"G2101010","2002","Kentucky","21","Henderson","101","Henderson, KY",18576,532389000,1078
"G2101030","2002","Kentucky","21","Henry","103","Henry, KY",1928,46948000,210
"G2101050","2002","Kentucky","21","Hickman","105","Hickman, KY",1053,22773000,88
"G2101070","2002","Kentucky","21","Hopkins","107","Hopkins, KY",14112,391447000,1064
"G2101090","2002","Kentucky","21","Jackson","109","Jackson, KY",2403,46045000,147
"G2101110","2002","Kentucky","21","Jefferson","111","Jefferson, KY",393330,13321287000,19782
"G2101130","2002","Kentucky","21","Jessamine","113","Jessamine, KY",13538,329678000,935
"G2101150","2002","Kentucky","21","Johnson","115","Johnson, KY",4597,95943000,479
"G2101170","2002","Kentucky","21","Kenton","117","Kenton, KY",62834,2028458000,3178
"G2101190","2002","Kentucky","21","Knott","119","Knott, KY",2616,88427000,216
"G2101210","2002","Kentucky","21","Knox","121","Knox, KY",4246,88958000,379
"G2101230","2002","Kentucky","21","Larue","123","Larue, KY",2017,41968000,216
"G2101250","2002","Kentucky","21","Laurel","125","Laurel, KY",18924,470425000,1052
"G2101270","2002","Kentucky","21","Lawrence","127","Lawrence, KY",2326,57311000,216
"G2101290","2002","Kentucky","21","Lee","129","Lee, KY",1862,31672000,112
"G2101310","2002","Kentucky","21","Leslie","131","Leslie, KY",1199,26212000,135
"G2101330","2002","Kentucky","21","Letcher","133","Letcher, KY",5457,146656000,384
"G2101350","2002","Kentucky","21","Lewis","135","Lewis, KY",1093,20073000,144
"G2101370","2002","Kentucky","21","Lincoln","137","Lincoln, KY",2840,64878000,280
"G2101390","2002","Kentucky","21","Livingston","139","Livingston, KY",1660,42775000,163
"G2101410","2002","Kentucky","21","Logan","141","Logan, KY",7175,197632000,508
"G2101430","2002","Kentucky","21","Lyon","143","Lyon, KY",1585,21608000,172
"G2101450","2002","Kentucky","21","McCracken","145","McCracken, KY",33483,919166000,2056
"G2101470","2002","Kentucky","21","McCreary","147","McCreary, KY",1634,28738000,180
"G2101490","2002","Kentucky","21","McLean","149","McLean, KY",1230,28117000,172
"G2101510","2002","Kentucky","21","Madison","151","Madison, KY",21251,528049000,1455
"G2101530","2002","Kentucky","21","Magoffin","153","Magoffin, KY",1778,34486000,189
"G2101550","2002","Kentucky","21","Marion","155","Marion, KY",5796,140979000,348
"G2101570","2002","Kentucky","21","Marshall","157","Marshall, KY",8595,279849000,659
"G2101590","2002","Kentucky","21","Martin","159","Martin, KY",2699,85539000,175
"G2101610","2002","Kentucky","21","Mason","161","Mason, KY",7603,212801000,494
"G2101630","2002","Kentucky","21","Meade","163","Meade, KY",2570,62074000,308
"G2101650","2002","Kentucky","21","Menifee","165","Menifee, KY",496,10783000,66
"G2101670","2002","Kentucky","21","Mercer","167","Mercer, KY",6004,180498000,408
"G2101690","2002","Kentucky","21","Metcalfe","169","Metcalfe, KY",1331,30752000,122
"G2101710","2002","Kentucky","21","Monroe","171","Monroe, KY",2477,51951000,208
"G2101730","2002","Kentucky","21","Montgomery","173","Montgomery, KY",8456,192928000,557
"G2101750","2002","Kentucky","21","Morgan","175","Morgan, KY",2104,47736000,185
"G2101770","2002","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",7017,157752000,594
"G2101790","2002","Kentucky","21","Nelson","179","Nelson, KY",11970,303514000,911
"G2101810","2002","Kentucky","21","Nicholas","181","Nicholas, KY",736,14138000,95
"G2101830","2002","Kentucky","21","Ohio","183","Ohio, KY",4952,104164000,365
"G2101850","2002","Kentucky","21","Oldham","185","Oldham, KY",9666,239460000,1096
"G2101870","2002","Kentucky","21","Owen","187","Owen, KY",1176,31033000,109
"G2101890","2002","Kentucky","21","Owsley","189","Owsley, KY",365,5916000,44
"G2101910","2002","Kentucky","21","Pendleton","191","Pendleton, KY",1823,43578000,200
"G2101930","2002","Kentucky","21","Perry","193","Perry, KY",9864,269377000,691
"G2101950","2002","Kentucky","21","Pike","195","Pike, KY",20334,547122000,1483
"G2101970","2002","Kentucky","21","Powell","197","Powell, KY",2245,39845000,172
"G2101990","2002","Kentucky","21","Pulaski","199","Pulaski, KY",21123,476307000,1461
"G2102010","2002","Kentucky","21","Robertson","201","Robertson, KY",136,1762000,21
"G2102030","2002","Kentucky","21","Rockcastle","203","Rockcastle, KY",2813,54479000,225
"G2102050","2002","Kentucky","21","Rowan","205","Rowan, KY",6920,153808000,463
"G2102070","2002","Kentucky","21","Russell","207","Russell, KY",3993,79682000,358
"G2102090","2002","Kentucky","21","Scott","209","Scott, KY",21339,862183000,768
"G2102110","2002","Kentucky","21","Shelby","211","Shelby, KY",11482,336278000,781
"G2102130","2002","Kentucky","21","Simpson","213","Simpson, KY",7339,203441000,365
"G2102150","2002","Kentucky","21","Spencer","215","Spencer, KY",888,17100000,188
"G2102170","2002","Kentucky","21","Taylor","217","Taylor, KY",9165,200728000,690
"G2102190","2002","Kentucky","21","Todd","219","Todd, KY",2223,41205000,189
"G2102210","2002","Kentucky","21","Trigg","221","Trigg, KY",2721,60141000,237
"G2102230","2002","Kentucky","21","Trimble","223","Trimble, KY",589,15155000,79
